item,used,date
https://en.wikipedia.org/wiki/Bebop,0,
https://en.wikipedia.org/wiki/Beguine_(dance),0,
https://en.wikipedia.org/wiki/Beiguan_music,0,
https://en.wikipedia.org/wiki/Bel_canto,0,
https://en.wikipedia.org/wiki/Bend-skin,0,
https://en.wikipedia.org/wiki/Beneventan_chant,0,
https://en.wikipedia.org/wiki/Benga_music,0,
https://en.wikipedia.org/wiki/Bent_edge,0,
https://en.wikipedia.org/wiki/Berlin_School_of_electronic_music,0,
https://en.wikipedia.org/wiki/Bhajan,0,
https://en.wikipedia.org/wiki/Bhangra_(music),0,
https://en.wikipedia.org/wiki/Bhangragga,0,
https://en.wikipedia.org/wiki/Big_band_music,0,
https://en.wikipedia.org/wiki/Big_beat,0,
https://en.wikipedia.org/wiki/Big_room_house,0,
https://en.wikipedia.org/wiki/Biguine,0,
https://en.wikipedia.org/wiki/Bihu,0,
https://en.wikipedia.org/wiki/Biker_metal,0,
https://en.wikipedia.org/wiki/Biomusic,0,
https://en.wikipedia.org/wiki/Bitpop,0,
https://en.wikipedia.org/wiki/Blackened_death_metal,0,
https://en.wikipedia.org/wiki/Black_metal,0,
https://en.wikipedia.org/wiki/Blackgaze,0,
https://en.wikipedia.org/wiki/Black_MIDI,0,
https://en.wikipedia.org/wiki/Blue-eyed_soul,0,
https://en.wikipedia.org/wiki/Blues,0,
https://en.wikipedia.org/wiki/Blues_ballad,0,
https://en.wikipedia.org/wiki/Blues_rock,0,
https://en.wikipedia.org/wiki/Bongo_Flava,0,
https://en.wikipedia.org/wiki/Boogie,0,
https://en.wikipedia.org/wiki/Boogie_rock,0,
https://en.wikipedia.org/wiki/Boogie-woogie,0,
https://en.wikipedia.org/wiki/Boogaloo,0,
https://en.wikipedia.org/wiki/Boi_(music),0,
https://en.wikipedia.org/wiki/Bollywood_songs,0,
https://en.wikipedia.org/wiki/Bosnian_root_music,0,
https://en.wikipedia.org/wiki/Bossa_Nova,0,
https://en.wikipedia.org/wiki/Bothy_ballad,0,
https://en.wikipedia.org/wiki/Bounce_music,0,
https://en.wikipedia.org/wiki/Bouncy_techno,0,
https://en.wikipedia.org/wiki/Brass_band,0,
https://en.wikipedia.org/wiki/Breakbeat,0,
https://en.wikipedia.org/wiki/Breakbeat_hardcore,0,
https://en.wikipedia.org/wiki/Breakcore,0,
https://en.wikipedia.org/wiki/Breakstep,0,
https://en.wikipedia.org/wiki/Brega_(music),0,
https://en.wikipedia.org/wiki/Music_of_Brittany,0,
https://en.wikipedia.org/wiki/Brill_Building_(genre),0,
https://en.wikipedia.org/wiki/Brit_funk,0,
https://en.wikipedia.org/wiki/Britpop,0,
https://en.wikipedia.org/wiki/British_blues,0,
https://en.wikipedia.org/wiki/British_folk_rock,0,
https://en.wikipedia.org/wiki/British_Invasion,0,
https://en.wikipedia.org/wiki/British_hip_hop,0,
https://en.wikipedia.org/wiki/British_rock_music,0,
https://en.wikipedia.org/wiki/British_rock_and_roll,0,
https://en.wikipedia.org/wiki/Broken_beat,0,
https://en.wikipedia.org/wiki/Brown-eyed_soul,0,
https://en.wikipedia.org/wiki/Brukdown,0,
https://en.wikipedia.org/wiki/Bubblegum_pop,0,
https://en.wikipedia.org/wiki/Buddhist_music,0,
https://en.wikipedia.org/wiki/Bullerengue,0,
https://en.wikipedia.org/wiki/Bikutsi,0,
https://en.wikipedia.org/wiki/Buler%C3%ADas,0,
https://en.wikipedia.org/wiki/Bunraku,0,
https://en.wikipedia.org/wiki/Burger-highlife,0,
https://en.wikipedia.org/wiki/Burgundian_School,0,
https://en.wikipedia.org/wiki/Bush_ballad,0,
https://en.wikipedia.org/wiki/Byzantine_music,0,
https://en.wikipedia.org/wiki/Ca_din_tulnic,0,
https://en.wikipedia.org/wiki/Ca_tr%C3%B9,0,
https://en.wikipedia.org/wiki/Cabaret,0,
https://en.wikipedia.org/wiki/Cadence-lypso,0,
https://en.wikipedia.org/wiki/Cadence_rampa,0,
https://en.wikipedia.org/wiki/C%E1%BA%A3i_l%C6%B0%C6%A1ng,0,
https://en.wikipedia.org/wiki/Cajun_music,0,
https://en.wikipedia.org/wiki/Cakewalk,0,
https://en.wikipedia.org/wiki/Calinda,0,
https://en.wikipedia.org/wiki/%C4%8Calgija,0,
https://en.wikipedia.org/wiki/Calypso_music,0,
https://en.wikipedia.org/wiki/Calypso-style_baila,0,
https://en.wikipedia.org/wiki/Campursari,0,
https://en.wikipedia.org/wiki/Can_Can,0,
https://en.wikipedia.org/wiki/Canadian_blues,0,
https://en.wikipedia.org/wiki/Candombe,0,
https://en.wikipedia.org/wiki/Cantata,0,
https://en.wikipedia.org/wiki/Cante_chico,0,
https://en.wikipedia.org/wiki/Cante_jondo,0,
https://en.wikipedia.org/wiki/Canterbury_scene,0,
https://en.wikipedia.org/wiki/Canti%C3%B1as,0,
https://en.wikipedia.org/wiki/Cantiga,0,
https://en.wikipedia.org/wiki/Canto_livre,0,
https://en.wikipedia.org/wiki/Cantopop,0,
https://en.wikipedia.org/wiki/Cantu_a_tenore,0,
https://en.wikipedia.org/wiki/Canzone_Napoletana,0,
https://en.wikipedia.org/wiki/Cape_Breton_fiddling,0,
https://en.wikipedia.org/wiki/Capoeira_music,0,
https://en.wikipedia.org/wiki/Carimb%C3%B3,0,
https://en.wikipedia.org/wiki/Cariso,0,
https://en.wikipedia.org/wiki/Carnatic_music,0,
https://en.wikipedia.org/wiki/Cartageneras,0,
https://en.wikipedia.org/wiki/Carnavalito,0,
https://en.wikipedia.org/wiki/Cavacha,0,
https://en.wikipedia.org/wiki/Celempungan,0,
https://en.wikipedia.org/wiki/Cello_rock,0,
https://en.wikipedia.org/wiki/Celtic_chant,0,
https://en.wikipedia.org/wiki/Celtic_fusion,0,
https://en.wikipedia.org/wiki/Celtic_metal,0,
https://en.wikipedia.org/wiki/Celtic_music,0,
https://en.wikipedia.org/wiki/Celtic_punk,0,
https://en.wikipedia.org/wiki/Celtic_reggae,0,
https://en.wikipedia.org/wiki/Celtic_rock,0,
https://en.wikipedia.org/wiki/Cha-cha-cha_(music),0,
https://en.wikipedia.org/wiki/Chacarera,0,
https://en.wikipedia.org/wiki/Chakacha,0,
https://en.wikipedia.org/wiki/Chalga,0,
https://en.wikipedia.org/wiki/Chamam%C3%A9,0,
https://en.wikipedia.org/wiki/Chamber_music,0,
https://en.wikipedia.org/wiki/Chamber_jazz,0,
https://en.wikipedia.org/wiki/Chamber_pop,0,
https://en.wikipedia.org/wiki/Champeta,0,
https://en.wikipedia.org/wiki/Chanson,0,
https://en.wikipedia.org/wiki/Chant,0,
https://en.wikipedia.org/wiki/Charanga_(Cuba),0,
https://en.wikipedia.org/wiki/Charanga-vallenata,0,
https://en.wikipedia.org/wiki/Charikawi,0,
https://en.wikipedia.org/wiki/Charleston_(dance),0,
https://en.wikipedia.org/wiki/Ch%E1%BA%A7u_v%C4%83n,0,
https://en.wikipedia.org/wiki/Ch%C3%A8o,0,
https://en.wikipedia.org/wiki/Chicano_rock,0,
https://en.wikipedia.org/wiki/Children%27s_music,0,
https://en.wikipedia.org/wiki/Chicago_blues,0,
https://en.wikipedia.org/wiki/Chicago_house,0,
https://en.wikipedia.org/wiki/Chicago_soul,0,
https://en.wikipedia.org/wiki/Chicken_scratch,0,
https://en.wikipedia.org/wiki/Chill-out_music,0,
https://en.wikipedia.org/wiki/Chillwave,0,
https://en.wikipedia.org/wiki/Chinese_music,0,
https://en.wikipedia.org/wiki/Chinese_rock,0,
https://en.wikipedia.org/wiki/Chiptune,0,
https://en.wikipedia.org/wiki/Chouval_bwa,0,
https://en.wikipedia.org/wiki/Chowtal,0,
https://en.wikipedia.org/wiki/Choro,0,
https://en.wikipedia.org/wiki/Christmas_carol,0,
https://en.wikipedia.org/wiki/Christmas_music,0,
https://en.wikipedia.org/wiki/Christian_alternative_rock,0,
https://en.wikipedia.org/wiki/Christian_country_music,0,
https://en.wikipedia.org/wiki/Christian_hip_hop,0,
https://en.wikipedia.org/wiki/Christian_metal,0,
https://en.wikipedia.org/wiki/Christian_music,0,
https://en.wikipedia.org/wiki/Christian_punk,0,
https://en.wikipedia.org/wiki/Christian_ska,0,
https://en.wikipedia.org/wiki/Chula_(music),0,
https://en.wikipedia.org/wiki/Chumba,0,
https://en.wikipedia.org/wiki/Church_music,0,
https://en.wikipedia.org/wiki/Chut-kai-pang,0,
https://en.wikipedia.org/wiki/Chutney_music,0,
https://en.wikipedia.org/wiki/Chutney_Soca,0,
https://en.wikipedia.org/wiki/Cifra_(musical_genre),0,
https://en.wikipedia.org/wiki/Circus_music,0,
https://en.wikipedia.org/wiki/Classic_country,0,
https://en.wikipedia.org/wiki/Classic_rock,0,
https://en.wikipedia.org/wiki/Classic_female_blues,0,
https://en.wikipedia.org/wiki/Classical_music,0,
https://en.wikipedia.org/wiki/Classical_period_(music),0,
https://en.wikipedia.org/wiki/Close_and_open_harmony,0,
https://en.wikipedia.org/wiki/Coladeira,0,
https://en.wikipedia.org/wiki/Coldwave,0,
https://en.wikipedia.org/wiki/College_rock,0,
https://en.wikipedia.org/wiki/Combined_rhythm,0,
https://en.wikipedia.org/wiki/Comedy_music,0,
https://en.wikipedia.org/wiki/Comedy_rap,0,
https://en.wikipedia.org/wiki/Comedy_rock,0,
https://en.wikipedia.org/wiki/Comic_opera,0,
https://en.wikipedia.org/wiki/Compas,0,
https://en.wikipedia.org/wiki/Concerto,0,
https://en.wikipedia.org/wiki/Concerto_grosso,0,
https://en.wikipedia.org/wiki/Conga_(music),0,
https://en.wikipedia.org/wiki/Conjunto,0,
https://en.wikipedia.org/wiki/Contemporary_Christian_music,0,
https://en.wikipedia.org/wiki/Contemporary_folk_music,0,
https://en.wikipedia.org/wiki/Contemporary_R%26B,0,
https://en.wikipedia.org/wiki/Contradanza,0,
https://en.wikipedia.org/wiki/Cool_jazz,0,
https://en.wikipedia.org/wiki/Coon_song,0,
https://en.wikipedia.org/wiki/Coptic_music,0,
https://en.wikipedia.org/wiki/Corrido,0,
https://en.wikipedia.org/wiki/Country_music,0,
https://en.wikipedia.org/wiki/Country_blues,0,
https://en.wikipedia.org/wiki/Country_folk,0,
https://en.wikipedia.org/wiki/Country_pop,0,
https://en.wikipedia.org/wiki/Country_rap,0,
https://en.wikipedia.org/wiki/Country_rock,0,
https://en.wikipedia.org/wiki/Coup%C3%A9-D%C3%A9cal%C3%A9,0,
https://en.wikipedia.org/wiki/Cowpunk,0,
https://en.wikipedia.org/wiki/Crabcore,0,
https://en.wikipedia.org/wiki/Creole_music,0,
https://en.wikipedia.org/wiki/Music_of_Crete,0,
https://en.wikipedia.org/wiki/Crossover_thrash,0,
https://en.wikipedia.org/wiki/Crunk,0,
https://en.wikipedia.org/wiki/Crunkcore,0,
https://en.wikipedia.org/wiki/Crust_punk,0,
https://en.wikipedia.org/wiki/Cs%C3%A1rd%C3%A1s,0,
https://en.wikipedia.org/wiki/Cuarteto,0,
https://en.wikipedia.org/wiki/Cueca,0,
https://en.wikipedia.org/wiki/Cumbia,0,
https://en.wikipedia.org/wiki/Cumbia_villera,0,
https://en.wikipedia.org/wiki/Currulao,0,
https://en.wikipedia.org/wiki/Cyber_Metal,0,
https://en.wikipedia.org/wiki/Czech_bluegrass,0,
https://en.wikipedia.org/wiki/Dabke,0,
https://en.wikipedia.org/wiki/Daina_(Latvia),0,
https://en.wikipedia.org/wiki/Daina_(Lithuania),0,
https://en.wikipedia.org/wiki/Dance_music,0,
https://en.wikipedia.org/wiki/Dance-pop,0,
https://en.wikipedia.org/wiki/Dance-punk,0,
https://en.wikipedia.org/wiki/Dance-rock,0,
https://en.wikipedia.org/wiki/Dancehall,0,
https://en.wikipedia.org/wiki/Dangdut,0,
https://en.wikipedia.org/wiki/Danger_music,0,
https://en.wikipedia.org/wiki/Dansband,0,
https://en.wikipedia.org/wiki/Danza,0,
https://en.wikipedia.org/wiki/Danz%C3%B3n,0,
https://en.wikipedia.org/wiki/Dark_cabaret,0,
https://en.wikipedia.org/wiki/Darkcore,0,
https://en.wikipedia.org/wiki/Dark_pop,0,
https://en.wikipedia.org/wiki/Darkstep,0,
https://en.wikipedia.org/wiki/Dark_wave,0,
https://en.wikipedia.org/wiki/De_dragoste,0,
https://en.wikipedia.org/wiki/Deathcore,0,
https://en.wikipedia.org/wiki/Deathgrind,0,
https://en.wikipedia.org/wiki/Death_metal,0,
https://en.wikipedia.org/wiki/Death-doom,0,
https://en.wikipedia.org/wiki/Death_rock,0,
https://en.wikipedia.org/wiki/D%C3%A9cima,0,
https://en.wikipedia.org/wiki/Delta_blues,0,
https://en.wikipedia.org/wiki/Deep_funk,0,
https://en.wikipedia.org/wiki/Deep_house,0,
https://en.wikipedia.org/wiki/Descarga,0,
https://en.wikipedia.org/wiki/Desi_(raga),0,
https://en.wikipedia.org/wiki/Detroit_blues,0,
https://en.wikipedia.org/wiki/Dhamar_(music),0,
https://en.wikipedia.org/wiki/Dhrupad,0,
https://en.wikipedia.org/wiki/Dhun,0,
https://en.wikipedia.org/wiki/Diablada,0,
https://en.wikipedia.org/wiki/Digital_hardcore,0,
https://en.wikipedia.org/wiki/Dirge,0,
https://en.wikipedia.org/wiki/Dirty_rap,0,
https://en.wikipedia.org/wiki/Disco,0,
https://en.wikipedia.org/wiki/Disco_polo,0,
https://en.wikipedia.org/wiki/Diva_house,0,
https://en.wikipedia.org/wiki/Dixieland,0,
https://en.wikipedia.org/wiki/Djent,0,
https://en.wikipedia.org/wiki/Doina,0,
https://en.wikipedia.org/wiki/Dondang_Sayang,0,
https://en.wikipedia.org/wiki/Donegal_fiddle_tradition,0,
https://en.wikipedia.org/wiki/Dongjing_(music),0,
https://en.wikipedia.org/wiki/Doo-wop,0,
https://en.wikipedia.org/wiki/Doom_metal,0,
https://en.wikipedia.org/wiki/Dream_pop,0,
https://en.wikipedia.org/wiki/Drone_metal,0,
https://en.wikipedia.org/wiki/Drill_music,0,
https://en.wikipedia.org/wiki/Drone_music,0,
https://en.wikipedia.org/wiki/Drum_and_bass,0,
https://en.wikipedia.org/wiki/Dub_music,0,
https://en.wikipedia.org/wiki/Dubtronica,0,
https://en.wikipedia.org/wiki/Dubstep,0,
https://en.wikipedia.org/wiki/Dungeon_synth,0,
https://en.wikipedia.org/wiki/Dunun,0,
https://en.wikipedia.org/wiki/Dunedin_Sound,0,
https://en.wikipedia.org/wiki/Dutch_jazz,0,
https://en.wikipedia.org/wiki/Early_music,0,
https://en.wikipedia.org/wiki/East_Coast_hip_hop,0,
https://en.wikipedia.org/wiki/Easy_listening,0,
https://en.wikipedia.org/wiki/Electric_blues,0,
https://en.wikipedia.org/wiki/Electro_(music),0,
https://en.wikipedia.org/w/index.php?title=Electro_backbeat&action=edit&redlink=1,0,
https://en.wikipedia.org/wiki/Electro_house,0,
https://en.wikipedia.org/wiki/Electro-industrial,0,
https://en.wikipedia.org/wiki/Electroacoustic_music,0,
https://en.wikipedia.org/wiki/Electroclash,0,
https://en.wikipedia.org/wiki/Electronic_body_music,0,
https://en.wikipedia.org/wiki/Electronic_dance_music,0,
https://en.wikipedia.org/wiki/Electronic_music,0,
https://en.wikipedia.org/wiki/Electronic_rock,0,
https://en.wikipedia.org/wiki/Electronica,0,
https://en.wikipedia.org/wiki/Electronicore,0,
https://en.wikipedia.org/wiki/Electropop,0,
https://en.wikipedia.org/wiki/Electropunk,0,
https://en.wikipedia.org/wiki/Emo,0,
https://en.wikipedia.org/wiki/Emo_hip_hop,0,
https://en.wikipedia.org/wiki/Emo_pop,0,
https://en.wikipedia.org/wiki/Enka,0,
https://en.wikipedia.org/wiki/Epic_Metal,0,
https://en.wikipedia.org/wiki/Ethereal_wave,0,
https://en.wikipedia.org/wiki/Ethiopian_chant,0,
https://en.wikipedia.org/wiki/Eurobeat,0,
https://en.wikipedia.org/wiki/Eurodance,0,
https://en.wikipedia.org/wiki/Euro_disco,0,
https://en.wikipedia.org/wiki/Euro_house,0,
https://en.wikipedia.org/wiki/Europop,0,
https://en.wikipedia.org/wiki/Eurotrance,0,
https://en.wikipedia.org/wiki/Exotica,0,
https://en.wikipedia.org/wiki/Experimental_music,0,
https://en.wikipedia.org/wiki/Experimental_pop,0,
https://en.wikipedia.org/wiki/Experimental_rock,0,
https://en.wikipedia.org/wiki/Expressionist_music,0,
https://en.wikipedia.org/wiki/Extempo,0,
https://en.wikipedia.org/wiki/Extreme_metal,0,
https://en.wikipedia.org/wiki/Fado,0,
https://en.wikipedia.org/wiki/Falak_music,0,
https://en.wikipedia.org/wiki/Fandango,0,
https://en.wikipedia.org/wiki/Farruca,0,
https://en.wikipedia.org/wiki/Festejo,0,
https://en.wikipedia.org/wiki/Fife_and_drum_blues,0,
https://en.wikipedia.org/wiki/Filk_music,0,
https://en.wikipedia.org/wiki/Film_score,0,
https://en.wikipedia.org/wiki/Filmi,0,
